ID,Ազգանուն Անուն Հայրանուն,Սեռ,Մարզ,Մարզադպրոցի անվանում,Մարզիչ,,rating_standard_2017,rating_standard_2018,rating_standard_2019,rating_standard_2020,rating_standard_2021,rating_standard_2022
1009404,Հակոբյան Ժան Արթուրի,ար,Լոռի,Սպիտակի շ/դ - ՀՇԱ,Սահակյան Վր.,2169,1830,2247,1769,1577,1845,1300
1009405,Հակոբյան Ժան Մկրտիչի,ար,Սյունիք,Ագարակի շ/դ - ՀՇԱ,Մանուկյան Պետ.,1856,1681,1835,1961,1494,1250,1274
1009406,Հակոբյան Ժորես Գարիկի,ար,Գեղարքունիք,Սևանի շ/դ - ՀՇԱ,Վարդանյան Աշ.,1730,1664,1910,2030,1448,1870,1531
1014287,Հակոբյան Լևոն Արեգի,ար,Երևան,Անհատական,Անհատական,2071,1980,1888,1812,1553,1965,1686
1009407,Հակոբյան Լևոն Տիրանի,ար,Երևան,Անհատական,Անհատական,1785,1810,2125,1964,1710,1590,1808
1009408,Հակոբյան Լիա Հակոբի,իգ,Երևան,Անհատական,Անհատական,1886,1908,1794,1761,1883,1525,1474
1004747,Հակոբյան Լիանա Գևորգի,իգ,Երևան,ՆՀՏ,Անահիտ Գ.,2004,1759,1922,1769,1529,1317,1765
1009409,Հակոբյան Լիլի Գոռի,իգ,Երևան,Դավթաշեն,Բոյաջյան Հ.,1775,1796,1933,1694,1652,1531,1481
1004763,Հակոբյան Լիլիթ Արթուրի,իգ,Սյունիք,Քաջարանի շ/դ - ՀՇԱ,Գրիգորյան Արտ.,1698,1941,1796,2024,1502,1400,1412
1009410,Հակոբյան Լիլիթ Գևորգի,իգ,Արարատ,Մխչյանի մ/տ,Բարսեղյան Ն.,1814,1812,1958,1498,1502,1131,1436
1009411,Հակոբյան Լիլիթ Զորիկի,իգ,Երևան,Ավան,Հունանյան Դ.,1815,1761,1960,1745,1785,1712,1501
1009412,Հակոբյան Լյուբա Վռամի,իգ,Շիրակ,Գյումրիի ՇՄՊՄԴ,Դիլոյան Վ.,2087,2099,1878,1432,1391,1601,2072
1009413,Հակոբյան Կարեն Գարիկի,ար,Երևան,Անհատական,Անհատական,1880,1716,1900,2243,1337,1143,1835
1009414,Հակոբյան Կարինե Լևոնի,իգ,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Գրիգորյան Կ.,2000,1995,2063,1505,1378,1532,1398
1009415,Հակոբյան Կարինե Վահագնի,իգ,Երևան,Զեյթուն,Պլուզյան Ա.,2034,1879,1866,2306,1829,1338,1676
1009416,Հակոբյան Կարո Գեղամի,ար,Երևան,Անհատական,Անհատական,1725,1554,2086,2067,1668,1300,1706
1014288,Հակոբյան Կարո Ռուբենի,ար,Երևան,Էրեբունի,Նազարյան Ա.,1706,2122,2031,2169,1668,1531,1619
1009417,Հակոբյան Հակոբ Արայի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Ղազարյան Մար.,2051,1144,1831,1828,1522,1686,1400
1009418,Հակոբյան Հակոբ Արեգի,ար,Երևան,Անհատական,Անհատական,1986,1739,2014,2442,1376,1846,1340
1009419,Հակոբյան Հակոբ Կարենի,ար,Երևան,Անհատական,Անհատական,1811,1711,1833,2251,1184,1474,1428
1009420,Հակոբյան Հակոբ Սերգեյի,ար,Երևան,Ակադեմիա,Մարկարյան Է.,1631,1761,1786,1773,1619,1769,1577
1009421,Հակոբյան Հակոբ Վարդանի,ար,Արմավիր,Էջմիածնի շ/դ - ՀՇԱ,Սահակյան Ա.,1885,1778,2022,1617,1632,1481,1567
1009422,Հակոբյան Հակոբ Վարդանի,ար,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Մկրտչյան Հ.,2504,1926,1905,1336,1653,1412,1183
1009423,Հակոբյան Հակոբ Տարիելի,ար,Գեղարքունիք,«Անհատական»,Մկրտչյան Նար.,1560,1783,2167,1312,1851,1436,1910
1009424,Հակոբյան Հակոբ Տիգրանի,ար,Արագածոտն,Կարբիի զ/կ,Հայրապետյան Սար.,2412,1707,2067,1469,1662,1501,1239
1009425,Հակոբյան Հայկ Արայի,ար,Երևան,Անհատական,Անհատական,2370,1822,2354,2171,1764,2072,1491
1009426,Հակոբյան Հայկ Արթուրի,ար,Երևան,Անհատական,Անհատական,2128,1605,1819,1601,2065,1835,1271
1009427,Հակոբյան Հայկ Արմենի,ար,Արարատ,Մասիսի շ/դ - ՀՇԱ,Բարսեղյան Ն.,2632,1431,1920,1870,1430,1398,1915
1009428,Հակոբյան Հայկ Արմենի,ար,Երևան,Նորք-Մարաշ,Ղազարյան Արմ.,2332,1762,1679,2302,1165,1676,1519
1009429,Հակոբյան Հայկ Արսենի,ար,Երևան,Զեյթուն,Պլուզյան Ա.,2458,1785,1928,1948,1966,1679,1326
1009430,Հակոբյան Հայկ Գարեգինի,ար,Սյունիք,Մեղրիի շ/դ - ՀՇԱ,Մանուկյան Արտ.,2331,1701,2015,2117,1541,1619,1361
1009431,Հակոբյան Հայկ Էդգարի,ար,Երևան,Անհատական,Անհատական,2443,1340,2020,2568,1665,1355,1730
1009432,Հակոբյան Հայկ Հակոբի,ար,Երևան,Անհատական,Անհատական,1623,1874,2081,1874,1262,1340,1492
1009433,Հակոբյան Հայկ Սուրենի,ար,Երևան,Աջափնյակ,Սահակյան Տ.,1747,1803,2068,1843,1770,1428,
1009434,Հակոբյան Հայկ Վաչեի,ար,Սյունիք,Կապանի շ/դ - ՀՇԱ,Խաչատրյան Ստ.,2358,1793,1886,1715,1529,1577,
1009435,Հակոբյան Հասմիկ Կորյունի,իգ,Արարատ,Մասիսի շ/դ - ՀՇԱ,Բարսեղյան Ն.,2508,1742,1925,2202,1529,1567,1354
1009436,Հակոբյան Հարութ Հարությունի,ար,Երևան,Անհատական,Անհատական,2356,1606,1778,2189,1529,1183,
1004844,Հակոբյան Հարություն Խաչիկի,ար,Արարատ,«Անհատական»,«Անհատական»,2258,1827,1647,2059,1920,1910,1740
1004538,Հակոբյան Հարություն Սայաթի,ար,Շիրակ,«Անհատական»,«Անհատական»,2053,2018,1886,2201,1928,1214,1134
1009437,Հակոբյան Հենրի Գառնիկի,ար,Երևան,Ավան,Արթուր Հ.,2364,1950,1944,2024,1928,1491,1179
1009438,Հակոբյան Հովիկ Հրայրի,ար,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Լ.,2368,1651,1779,1856,1863,1246,2056
1009439,Հակոբյան Հովհաննես Արկադիի,ար,Երևան,Մալաթիա,Սարգիս Մ.,2271,2011,1937,1763,1496,1901,1444
1009440,Հակոբյան Հովհաննես Գրիգորի,ար,Երևան,Անհատական,Անհատական,2363,1798,2167,1754,1340,1519,1641
1009441,Հակոբյան Հովհաննես Վարդանի,ար,Երևան,Անհատական,Անհատական,2295,1975,1836,2182,1473,1326,1628
1009442,Հակոբյան Հովսեփ Վահրամի,ար,Երևան,Անհատական,Անհատական,2242,2316,2028,2221,1362,1361,1860
1009443,Հակոբյան Հրաչյա Էդուարդի,ար,Երևան,Անհատական,Անհատական,1926,1484,1868,1822,1492,1730,
1009444,Հակոբյան Մանե Արսենի,իգ,Երևան,Անհատական,Անհատական,2297,1768,1871,2055,1789,1492,
1005420,Հակոբյան Մանե Գոռի,իգ,Երևան,Ակադեմիա,Ազարյան Տ.,2437,1809,1898,2028,1534,1492,1301
1009445,Հակոբյան Մանուելլա Գարիկի,իգ,Երևան,Անհատական,Անհատական,2394,1933,2053,2144,1285,1492,1164
1009446,Հակոբյան Մառա Հրաչի,իգ,Արարատ,«Անհատական»,«Անհատական»,2390,1716,1839,2157,1407,1354,1720
1009447,Հակոբյան Մարի Ալիկի,իգ,Երևան,Անհատական,Անհատական,2277,1678,2121,2033,1302,1354,1572
1009448,Հակոբյան Մարի Արմանի,իգ,Կոտայք,Նոր Հաճնի շ/դ - ՀՇԱ,Վիրաբյան Գ.,2365,1816,2079,2090,1458,1740,
1009449,Հակոբյան Մարի Արմենի,իգ,Շիրակ,Ամասիայի շ/դ - ՀՇԱ,Իվանյան Սլ.,1994,1567,1864,1584,1921,1134,1586
1009450,Հակոբյան Մարի Գարիկի,իգ,Արարատ,Շառլ Ազնավուր,Նագդալյան Բ.,2370,1800,1818,1472,1568,1179,1570
1009451,Հակոբյան Մարի Լևոնի,իգ,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Մկրտչյան Հ.,2317,1897,1686,2554,2320,2056,1555
1009452,Հակոբյան Մարի Մարտիրոսի,իգ,Երևան,Անհատական,Անհատական,2194,1715,1856,2235,1425,1444,1281
1009453,Հակոբյան Մարիա Կարապետի,իգ,Երևան,Աջափնյակ,Ղազարյան Ա.,2222,1761,2093,2251,1950,1641,1583
1009454,Հակոբյան Մարիա Կարենի,իգ,Երևան,Նոր Նորք,Օհանյան Ա.,2318,1653,1844,2172,1289,1628,
1009455,Հակոբյան Մարիամ Հարությունի,իգ,Երևան,Անհատական,Անհատական,2374,1757,1690,2013,1509,1860,1193
1009456,Հակոբյան Մարկ Արգամի,ար,Երևան,Անհատական,Անհատական,2252,1710,1837,2121,1637,1863,1666
1009457,Հակոբյան Մարկ Գրիգորի,ար,Երևան,Անհատական,Անհատական,2213,1741,1874,2345,1360,1500,
1009458,Հակոբյան Մարկ Էմիլի,ար,Երևան,Ակադեմիա,Մարկարյան Է.,2009,1866,1991,2152,1706,1301,
1009459,Հակոբյան Մարտին Խաչիկի,ար,Երևան,Անհատական,Անհատական,2349,1789,1962,2070,1981,1164,1536
1009460,Հակոբյան Մարտուն Հրայրի,ար,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Ար.,1791,1715,2048,2235,1799,1720,1494
1001830,Հակոբյան Մենուա Արշավիրի,ար,Երևան,Ակադեմիա,Վահագն Խ.,2131,1577,1910,2066,1487,1572,1448
1009461,Հակոբյան Մերի Գևորգի,իգ,Արարատ,գ. Արարատի շ/դ - ՀՇԱ,Ղազարյան Ար.,2525,1583,1618,2088,1346,1502,1539
1009462,Հակոբյան Մերուժան Արայիկի,ար,Արագածոտն,Կարբիի զ/կ,Հայրապետյան Սար.,2278,1505,1731,2210,1130,1586,1710
1009463,Հակոբյան Մերուժան Արմանի,ար,Երևան,Աջափնյակ,Սահակյան Տ.,2322,1856,2098,2086,1530,1492,1907
1009464,Հակոբյան Միլենա Արմանի,իգ,Արարատ,Վեդիի շ/դ - ՀՇԱ,Գաբրիելյան Ե.,2509,1874,2009,2049,1772,1555,1529
1009465,Հակոբյան Միսակ Հայկի,ար,Շիրակ,Մարալիկի շ/դ - ՀՇԱ,Քոչարյան Արտ.,2384,1681,1717,2123,1850,1281,1652
1009466,Հակոբյան Մկրտիչ Արմենի,ար,Արմավիր,Արմավիրի շ/դ,Մեսրոպյան Խ.,2371,2405,1933,1867,1764,1583,1502
1009467,Հակոբյան Մհեր Հակոբի,ար,Երևան,Ակադեմիա,Ակոպով Ռ.,2210,1658,1780,2047,1368,1500,
1009468,Հակոբյան Մոնիկա Արմանի,իգ,Երևան,Անհատական,Անհատական,2255,1911,2029,1733,1614,1193,1926
1009469,Հակոբյան Մուշեղ Կարենի,ար,Երևան,Անհատական,Աշոտ Ալ.,2272,1825,2043,1870,1700,1666,1637
1009470,Հակոբյան Յանա Գարիկի,իգ,Սյունիք,Գորիսի շ/դ,Քարամյան Վ.,2259,1907,2202,1714,1700,1666,1391
1009471,Հակոբյան Յուլիա Կարենի,իգ,Երևան,«Վերածնվող Միտք»,Հակոբյան Հ.,2227,1597,2294,1544,1236,1666,1696
1005122,Հակոբյան Յուրիկ Արմանի,ար,Արմավիր,Արմավիրի շ/դ - ՀՇԱ,Գալոյան Ա.,2158,1930,2191,2032,1222,1543,1489
1009472,Հակոբյան Նանե Գեղամի,իգ,Երևան,Ակադեմիա,Ակոպով Ռ.,2407,1671,1830,2275,1539,1494,1880
1009473,Հակոբյան Նանե Համլետի,իգ,Լոռի,Վանաձորի շ/դ,Գասպարյան Ն.,2195,1471,1810,2228,1681,1448,1535
1009474,Հակոբյան Նատալի Գարիկի,իգ,Սյունիք,Գորիսի շ/դ,Քարամյան Վ.,2239,1851,2106,2163,1554,1539,1668
1004590,Հակոբյան Նարե Վահագնի,իգ,Երևան,Անհատական,Անհատական,1653,1338,1747,2084,1499,1710,
1009475,Հակոբյան Նարեկ Աշոտի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Դիլոյան Վ.,2349,1894,2052,2133,1691,1907,1522
1009476,Հակոբյան Նարեկ Արմենի,ար,Երևան,Դավթաշեն,Բաբումյան Տ.,2195,1621,2164,2145,1352,1529,1376
1009477,Հակոբյան Նարեկ Արսենի,ար,Վայոց ձոր,Եղեգնաձորի շ/դ - ՀՇԱ,Խուդավերդյան Ա.,2285,1993,1929,2099,1675,1652,1184
1009478,Հակոբյան Նարեկ Արտակի,ար,Արարատ,«Անհատական»,«Անհատական»,2135,1547,2072,2087,1339,1502,1619
1009479,Հակոբյան Նարեկ Գրիգորի,ար,Գեղարքունիք,Սևանի շ/դ - ՀՇԱ,Վարդանյան Աշ.,1839,1770,1782,2050,1392,1502,1632
1009480,Հակոբյան Նարեկ Կարենի,ար,Երևան,Ռ. Վահանյան,Մանգրյան Մ.,2424,1771,1924,1981,1851,1977,1653
1009481,Հակոբյան Նարեկ Հակոբի,ար,Արմավիր,Արմավիրի շ/դ,Մուրադյան Ռազ.,2112,1510,1966,2082,1851,1694,1851
1009482,Հակոբյան Նարեկ Ռոբերտի,ար,Երևան,Դավթաշեն,Դանիելյան Տ.,2066,1714,1615,1955,1307,1391,1734
1014289,Հակոբյան Նարեկ Սամսոնի,ար,Սյունիք,«Դ. Համբարձումյան»,Ադիբեկյան Ա.,1755,1831,1794,2091,1547,1633,1806
1009483,Հակոբյան Նարեկ Վալերիկի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Պետրոսյան Ռ.,2261,1792,1932,2196,1541,1489,1896
1009484,Հակոբյան Նարեկ Վարդանի,ար,Երևան,Մալաթիա,Սարգիս Մ.,1608,1514,1526,1874,1601,1865,1430
1009485,Հակոբյան Նոյ Վարուժանի,ար,Երևան,Նուբարաշեն,Բոյաջյան Հ.,2005,1700,1701,2166,1644,1559,1183
1009486,Հակոբյան Ջոն Մկրտիչի,ար,Սյունիք,Ագարակի շ/դ - ՀՇԱ,Մանուկյան Պետ.,2346,1939,1905,2044,1644,1668,1947
1009487,Հակոբյան Ռազմիկ Գոռի,ար,Երևան,Դավթաշեն,Բոյաջյան Հ.,1699,1886,2401,2102,1275,1668,1541
1009488,Հակոբյան Ռազմիկ Կարենի,ար,Երևան,Տ. Պետրոսյան,Հակոբյան Ե.,2302,1846,1917,2166,1275,1522,1597
1009489,Հակոբյան Ռաֆայել Արմենի,ար,Երևան,Արաբկիր,Վուվունիկյան Կ.,2379,1285,1695,2182,1827,1376,1262
1009490,Հակոբյան Ռիտա Գոռի,իգ,Երևան,Անհատական,Անհատական,1592,1679,1944,1759,1837,1184,1770
1009491,Հակոբյան Ռոբերտ Հայկի,ար,Երևան,Զեյթուն,Նիազյան Ս.,2228,1831,1377,1810,1264,1619,1529
1004748,Հակոբյան Ռուբեն Արսենի,ար,Երևան,Անհատական,Գալուստ Թ.,2325,1506,1948,2284,1456,1632,
1009492,Հակոբյան Ռուզաննա Արշավիրի,իգ,Երևան,Անհատական,Անհատական,2225,1642,1917,2373,1863,1653,
1009493,Հակոբյան Ռուստամ Մամիկոնի,ար,Արարատ,Մասիսի շ/դ - ՀՇԱ,Մարտիրոսյան Միք.,2260,1650,1843,2348,1876,1851,1865
1009494,Հակոբյան Սամվել Վահեի,ար,Կոտայք,Աբովյանի շ/դ,Մարգարյան Լ.,2166,1642,1626,2189,1566,1746,1249
1009495,Հակոբյան Սամվել Արտյոմի,ար,Երևան,Աջափնյակ,Պողոսյան Կ.,1410,1802,1782,2383,1345,1806,1896
1009496,Հակոբյան Սամվել Կարենի,ար,Երևան,Արաբկիր,Մկրտումյան Ա.,2021,1802,1664,2252,1206,1907,1928
1009497,Հակոբյան Սամվել Հայկի,ար,Երևան,Անհատական,Անհատական,2288,2300,2328,1793,1774,1430,
1009498,Հակոբյան Սամվել Հովհաննեսի,ար,Շիրակ,Աշոցքի շ/դ - ՀՇԱ,Մկրտչյան Վլ.,2226,1970,2266,1978,1416,1164,1858
1009499,Հակոբյան Սամվել Ռուբենի,ար,Երևան,Անհատական,Անհատական,2324,2067,1902,2057,1297,1972,1505
1009500,Հակոբյան Սաշա Գևորգի,ար,Արարատ,Մխչյանի մ/տ,Բարսեղյան Ն.,2219,1535,2056,1800,1591,1541,1314
1009501,Հակոբյան Սարգիս Արտակի,ար,Երևան,Ռ. Վահանյան,Չատինյան Ռ.,2291,1739,1819,1815,1591,1597,1485
1009502,Հակոբյան Սարգիս Վարդանի,ար,Երևան,Անհատական,Անհատական,2241,2018,1902,1635,1591,1262,1362
1009503,Հակոբյան Սեդա Զորիկի,իգ,Երևան,Անհատական,Անհատական,2248,1784,2056,2349,1591,1770,1546
1009504,Հակոբյան Սեդրակ Երվանդի,ար,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Հակոբյան Արթ.,2245,1700,1628,2047,1085,1529,1789
1005521,Հակոբյան Սերգեյ Էդուարդի,ար,Երևան,ՆՀՏ,Անահիտ Գ.,2290,1662,1780,1940,1592,1529,1534
1003711,Հակոբյան Սերգեյ Վ.,ար,Երևան,Անհատական,Անհատական,2260,1634,1756,2017,1925,1529,1285
1009505,Հակոբյան Սերժ Արմենի,ար,Արմավիր,Մեծամորի շ/դ - ՀՇԱ,Սասունյան Կ.,2222,1575,1792,2142,1471,1865,1407
1009506,Հակոբյան Սերոբ Գարեգինի,ար,Սյունիք,Մեղրիի շ/դ - ՀՇԱ,Մանուկյան Արտ.,2288,1587,1892,2053,1780,1294,1697
1014290,Հակոբյան Սոնա Գագիկի,իգ,Երևան,«64» շախմ. դպ.,Հովյան Ն.,2033,1855,1907,2263,1352,1896,1327
1009507,Հակոբյան Սոս Հայկի,ար,Արարատ,Մասիսի շ/դ - ՀՇԱ,Բարսեղյան Ն.,2337,1996,1804,2221,1567,1928,1458
1009508,Հակոբյան Սուրեն Հայկի,ար,Երևան,Տ. Պետրոսյան,Առաքելյան Ա.,1795,1735,1934,2144,1227,1928,2020
1009509,Հակոբյան Ստեփան Արթուրի,ար,Երևան,Անհատական,Անհատական,1627,1717,1878,2097,1904,1863,1705
1009510,Հակոբյան Վազգեն Սիփանի,ար,Արմավիր,Արմավիրի շ/դ,Մուրադյան Ռազ.,2142,1815,1714,2049,1445,1496,
1004749,Հակոբյան Վալերի Արսենի,ար,Երևան,Անհատական,Գալուստ Թ.,2268,2172,1930,1987,1649,1313,1166
1009511,Հակոբյան Վահագն Հայկի,ար,Երևան,Անհատական,Անհատական,2173,1925,1906,2128,2018,1485,1425
1009512,Հակոբյան Վահե Խաչիկի,ար,Երևան,Շիրակացի,Գևորգ Մ.,2310,1991,1887,2195,1669,1362,1289
